"";"regiao";"sigla_uf";"id_municipio";"municipio";"votos_validos_2t_2018";"capital";"votos_bolsonaro_2t_2018";"aptos_2018";"amazonia_legal";"semiarido";"pib_total"
"1703";"Nordeste";"CE";2304236;"Croatá";9954;0;1577;12657;0;1;131524,954
"1704";"Nordeste";"CE";2304251;"Cruz";14175;0;4293;18356;0;1;229864,495
"1705";"Nordeste";"CE";2304350;"Forquilha";13318;0;3871;17498;0;1;208814,62
"1706";"Nordeste";"CE";2304509;"Frecheirinha";8798;0;1980;11366;0;1;250154,938
"1707";"Nordeste";"CE";2304657;"Graça";8505;0;905;13305;0;1;96012,524
"1708";"Nordeste";"CE";2304707;"Granja";30963;0;3557;38869;0;1;367695,39
"1709";"Nordeste";"CE";2304905;"Groaíras";6237;0;1972;8169;0;1;77899,774
"1710";"Nordeste";"CE";2305001;"Guaraciaba do Norte";22249;0;5182;29505;0;1;450310,056
"1711";"Nordeste";"CE";2305209;"Hidrolândia";10896;0;2278;13960;0;1;143185,071
"1712";"Nordeste";"CE";2305308;"Ibiapina";12168;0;2992;16989;0;1;233071,923
"1713";"Nordeste";"CE";2305803;"Ipu";22260;0;4171;33700;0;1;378322,726
"1714";"Nordeste";"CE";2305902;"Ipueiras";19654;0;4150;33076;0;1;248518,162
"1715";"Nordeste";"CE";2306108;"Irauçuba";12699;0;1878;16134;0;1;168327,623
"1716";"Nordeste";"CE";2306553;"Itarema";21186;0;5086;29048;0;1;770372,704
"1717";"Nordeste";"CE";2307254;"Jijoca de Jericoacoara";10704;0;2631;13404;0;1;310186,912
"1718";"Nordeste";"CE";2307809;"Marco";15396;0;6175;20576;0;1;312088,972
"1719";"Nordeste";"CE";2307908;"Martinópole";7023;0;846;8767;0;1;77393,928
"1720";"Nordeste";"CE";2308005;"Massapê";20740;0;5460;29652;0;1;255896,164
"1721";"Nordeste";"CE";2308203;"Meruoca";8274;0;1928;10739;0;1;96490,237
"1722";"Nordeste";"CE";2308377;"Miraíma";7982;0;820;10524;0;1;86789,671
"1723";"Nordeste";"CE";2308807;"Moraújo";5272;0;1028;6912;0;1;62690,056
"1724";"Nordeste";"CE";2308906;"Morrinhos";11782;0;5016;16643;0;1;147899,305
"1725";"Nordeste";"CE";2309003;"Mucambo";8291;0;1504;13349;0;1;96768,057
"1726";"Nordeste";"CE";2309904;"Pacujá";4072;0;499;5989;0;1;47601,86
"1727";"Nordeste";"CE";2310951;"Pires Ferreira";5534;0;970;7908;0;1;57106,077
"1728";"Nordeste";"CE";2311009;"Poranga";6645;0;867;10081;0;1;77866,47
"1729";"Nordeste";"CE";2311702;"Reriutaba";10299;0;1665;16387;0;1;190647,662
"1730";"Nordeste";"CE";2312007;"Santana do Acaraú";17901;0;3008;25162;0;1;213896,053
"1731";"Nordeste";"CE";2312205;"Santa Quitéria";23497;0;3940;30572;0;1;444168,903
"1732";"Nordeste";"CE";2312304;"São Benedito";25503;0;5830;33229;0;1;475176,429
"1733";"Nordeste";"CE";2312809;"Senador Sá";4357;0;804;6053;0;1;49704,988
"1734";"Nordeste";"CE";2312908;"Sobral";104574;0;34651;137510;0;1;4456660,704
"1735";"Nordeste";"CE";2313401;"Tianguá";39716;0;13126;51147;0;1;1248162,416
"1736";"Nordeste";"CE";2313609;"Ubajara";17230;0;4837;22834;0;1;509130,572
"1737";"Nordeste";"CE";2313906;"Uruoca";7821;0;1397;9977;0;1;148515,566
"1738";"Nordeste";"CE";2313955;"Varjota";9912;0;2833;15563;0;1;253741,821
"1739";"Nordeste";"CE";2314102;"Viçosa do Ceará";32025;0;6440;42123;0;1;413428,632
"1740";"Nordeste";"CE";2300150;"Acarape";8608;0;2769;10712;0;1;150070,516
"1741";"Nordeste";"CE";2300754;"Amontada";22117;0;3789;30150;0;1;431415,04
"1742";"Nordeste";"CE";2300903;"Apuiarés";8924;0;1501;11251;0;1;114654,505
"1743";"Nordeste";"CE";2301208;"Aracoiaba";17998;0;3529;22615;0;1;205049,264
"1744";"Nordeste";"CE";2301406;"Aratuba";7836;0;1427;10407;0;1;148414,98
"1745";"Nordeste";"CE";2301950;"Barreira";12787;0;3413;16117;0;1;164954,324
"1746";"Nordeste";"CE";2302107;"Baturité";19382;0;3707;25050;0;1;368449,671
"1747";"Nordeste";"CE";2302206;"Beberibe";29341;0;7113;42456;0;1;798724,344
"1748";"Nordeste";"CE";2302800;"Canindé";41437;0;6907;53587;0;1;713727,228
"1749";"Nordeste";"CE";2302909;"Capistrano";11215;0;1681;14810;0;1;148378,709
"1750";"Nordeste";"CE";2303006;"Caridade";11494;0;1698;15186;0;1;126878,142
"1751";"Nordeste";"CE";2303501;"Cascavel";39953;0;11211;51818;0;1;896071,117
"1752";"Nordeste";"CE";2303956;"Chorozinho";12477;0;2879;15885;0;1;268126,071
"1753";"Nordeste";"CE";2304608;"General Sampaio";5144;0;836;6829;0;1;53075,449
"1754";"Nordeste";"CE";2305100;"Guaramiranga";4107;0;628;5162;0;1;61762,902
"1755";"Nordeste";"CE";2306306;"Itapagé";28365;0;8117;35583;0;1;550016,99
"1756";"Nordeste";"CE";2306405;"Itapipoca";66775;0;12622;83614;0;1;1560336,546
"1757";"Nordeste";"CE";2306504;"Itapiúna";10982;0;1821;14670;0;1;135105,048
"1758";"Nordeste";"CE";2306603;"Itatira";12694;0;1654;16768;0;1;130467,901
"1759";"Nordeste";"CE";2309102;"Mulungu";6071;0;1050;7923;0;1;125253,848
"1760";"Nordeste";"CE";2309458;"Ocara";16670;0;3650;21863;0;1;172265,396
"1761";"Nordeste";"CE";2309805;"Pacoti";7366;0;1187;9765;0;1;165596,563
"1762";"Nordeste";"CE";2310100;"Palmácia";6378;0;1258;8554;0;1;100907,28
"1763";"Nordeste";"CE";2310209;"Paracuru";22315;0;5963;28406;0;0;475886,811
"1764";"Nordeste";"CE";2310258;"Paraipaba";18200;0;5796;23248;0;0;357111
"1765";"Nordeste";"CE";2310407;"Paramoti";6980;0;1289;9090;0;1;95831,91
"1766";"Nordeste";"CE";2310704;"Pentecoste";24051;0;4817;30043;0;1;405038,923
"1767";"Nordeste";"CE";2310852;"Pindoretama";13323;0;3272;16613;0;0;221101,604
"1768";"Nordeste";"CE";2311603;"Redenção";16956;0;3772;21876;0;1;335447,281
"1769";"Nordeste";"CE";2312403;"São Gonçalo do Amarante";31540;0;10333;40196;0;1;3083998,483
"1770";"Nordeste";"CE";2312601;"São Luís do Curu";8122;0;1680;10669;0;1;96094,806
"1771";"Nordeste";"CE";2313351;"Tejuçuoca";10838;0;1624;13855;0;1;110240,912
"1772";"Nordeste";"CE";2313500;"Trairi";30560;0;5946;40362;0;1;659096,891
"1773";"Nordeste";"CE";2313559;"Tururu";10286;0;1916;12838;0;1;101257,296
"1774";"Nordeste";"CE";2313757;"Umirim";10862;0;1958;13932;0;1;138782,335
"1775";"Nordeste";"CE";2313807;"Uruburetama";12801;0;2739;15897;0;1;453854,354
"1776";"Nordeste";"CE";2300309;"Acopiara";27243;0;3629;38117;0;1;396747,884
"1777";"Nordeste";"CE";2300408;"Aiuaba";7654;0;654;11366;0;1;104668,094
"1778";"Nordeste";"CE";2301257;"Ararendá";6052;0;1332;8959;0;1;78720,543
"1779";"Nordeste";"CE";2301505;"Arneiroz";4401;0;659;6877;0;1;53341,656
"1780";"Nordeste";"CE";2301851;"Banabuiú";10217;0;1376;13872;0;1;165115,649
"1781";"Nordeste";"CE";2302404;"Boa Viagem";28303;0;2900;37479;0;1;404588,506
"1782";"Nordeste";"CE";2303600;"Catarina";5471;0;780;8958;0;1;111490,829
"1783";"Nordeste";"CE";2303931;"Choró";7652;0;938;10389;0;1;83642,778
"1784";"Nordeste";"CE";2304103;"Crateús";40915;0;8323;54654;0;1;745345,134
"1785";"Nordeste";"CE";2304269;"Deputado Irapuan Pinheiro";5086;0;448;7228;0;1;66827,95
"1786";"Nordeste";"CE";2305266;"Ibaretama";8419;0;1245;10862;0;1;95306,064
"1787";"Nordeste";"CE";2305605;"Independência";14421;0;2639;21765;0;1;230527,895
"1788";"Nordeste";"CE";2305654;"Ipaporanga";6536;0;1415;8993;0;1;78958,808
"1789";"Nordeste";"CE";2307635;"Madalena";9736;0;1200;12707;0;1;139509,79
"1790";"Nordeste";"CE";2308351;"Milhã";7723;0;829;11527;0;1;126516,194
"1791";"Nordeste";"CE";2308500;"Mombaça";22251;0;3283;30088;0;1;318434,406
"1792";"Nordeste";"CE";2308609;"Monsenhor Tabosa";10337;0;1576;15412;0;1;126565,748
"1793";"Nordeste";"CE";2309300;"Nova Russas";15887;0;3936;24157;0;1;272469,856
"1794";"Nordeste";"CE";2309409;"Novo Oriente";15193;0;1813;22624;0;1;212351,369
"1795";"Nordeste";"CE";2310308;"Parambu";16493;0;4353;28020;0;1;204761,143
"1796";"Nordeste";"CE";2310506;"Pedra Branca";23742;0;2474;31485;0;1;281948,485
"1797";"Nordeste";"CE";2310902;"Piquet Carneiro";8061;0;927;11027;0;1;122366,691
"1798";"Nordeste";"CE";2311264;"Quiterianópolis";10911;0;1562;16647;0;1;166934,221
"1799";"Nordeste";"CE";2311306;"Quixadá";41942;0;13272;54240;0;1;937400,587
"1800";"Nordeste";"CE";2311405;"Quixeramobim";38893;0;6571;56473;0;1;1037971,159
"1801";"Nordeste";"CE";2311900;"Saboeiro";8551;0;1153;13430;0;1;129449,051
"1802";"Nordeste";"CE";2312700;"Senador Pompeu";14370;0;3634;21474;0;1;315027,457
"1803";"Nordeste";"CE";2313005;"Solonópole";9814;0;1371;14843;0;1;183440,108
"1804";"Nordeste";"CE";2313203;"Tamboril";14550;0;2170;21284;0;1;201167,589
"1805";"Nordeste";"CE";2313302;"Tauá";29612;0;7921;45714;0;1;595585,916
"1806";"Nordeste";"RN";2400208;"Açu";31108;0;7100;41799;0;1;894304,49
"1807";"Nordeste";"RN";2400406;"Água Nova";2055;0;190;2551;0;1;25489,776
"1808";"Nordeste";"RN";2400505;"Alexandria";7912;0;1145;10802;0;1;125198,043
"1809";"Nordeste";"RN";2400604;"Almino Afonso";3470;0;587;4885;0;1;36037,812
"1810";"Nordeste";"RN";2400703;"Alto do Rodrigues";8141;0;1554;10627;0;1;413531,311
"1811";"Nordeste";"RN";2400901;"Antônio Martins";4167;0;598;5329;0;1;52867,385
"1812";"Nordeste";"RN";2401008;"Apodi";21459;0;4994;26886;0;1;471343,758
"1813";"Nordeste";"RN";2401107;"Areia Branca";14680;0;5315;20431;0;1;562037,811
"1814";"Nordeste";"RN";2401305;"Campo Grande";5891;0;1464;8026;0;1;83513,792
"1815";"Nordeste";"RN";2401453;"Baraúna";13985;0;4458;19219;0;1;507034,509
"1816";"Nordeste";"RN";2402303;"Caraúbas";13506;0;2664;18219;0;1;304021,298
"1817";"Nordeste";"RN";2402501;"Carnaubais";6357;0;1298;8460;0;1;119905,595
"1818";"Nordeste";"RN";2402907;"Coronel João Pessoa";2772;0;363;3755;0;1;40150,319
"1819";"Nordeste";"RN";2403202;"Doutor Severiano";4156;0;491;5262;0;1;53848,885
"1820";"Nordeste";"RN";2403301;"Encanto";3409;0;410;4363;0;1;42127,256
"1821";"Nordeste";"RN";2403707;"Felipe Guerra";5167;0;888;6309;0;1;76306,635
"1822";"Nordeste";"RN";2403905;"Francisco Dantas";2011;0;381;2635;0;1;24792,627
"1823";"Nordeste";"RN";2404002;"Frutuoso Gomes";2696;0;368;3917;0;1;35349,164
"1824";"Nordeste";"RN";2404309;"Governador Dix-Sept Rosado";8377;0;1706;11356;0;1;205510,313
"1825";"Nordeste";"RN";2404408;"Grossos";5993;0;1833;7967;0;1;131996,108
"1826";"Nordeste";"RN";2404705;"Ipanguaçu";8972;0;1450;11906;0;1;133260,54
"1827";"Nordeste";"RN";2404853;"Itajá";4687;0;1034;6295;0;1;84251,461
"1828";"Nordeste";"RN";2404903;"Itaú";3422;0;691;4477;0;1;48105,569
"1829";"Nordeste";"RN";2405207;"Janduís";3049;0;455;4117;0;1;60900,582
"1830";"Nordeste";"RN";2405900;"João Dias";1864;0;305;2669;0;1;20934,354
"1831";"Nordeste";"RN";2406007;"José da Penha";3742;0;407;4793;0;1;48808,16
"1832";"Nordeste";"RN";2406106;"Jucurutu";10715;0;2410;14025;0;1;214335,898
"1833";"Nordeste";"RN";2406908;"Lucrécia";2462;0;327;3264;0;1;41756,833
"1834";"Nordeste";"RN";2407005;"Luís Gomes";5264;0;539;6871;0;1;68791,673
"1835";"Nordeste";"RN";2407252;"Major Sales";2247;0;301;2802;0;1;34827,505
"1836";"Nordeste";"RN";2407302;"Marcelino Vieira";4899;0;440;6172;0;1;62169,196
"1837";"Nordeste";"RN";2407401;"Martins";4791;0;1304;6375;0;1;81840,236
"1838";"Nordeste";"RN";2407609;"Messias Targino";3135;0;752;4020;0;1;76814,407
"1839";"Nordeste";"RN";2408003;"Mossoró";130938;0;53391;174189;0;1;6167476,55
"1840";"Nordeste";"RN";2408409;"Olho-d'Água do Borges";3059;0;540;4012;0;1;34519,864
"1841";"Nordeste";"RN";2408607;"Paraná";2569;0;213;3246;0;1;33023,104
"1842";"Nordeste";"RN";2408706;"Paraú";2899;0;714;4127;0;1;40708,871
"1843";"Nordeste";"RN";2409308;"Patu";6937;0;1670;8748;0;1;129588,267
"1844";"Nordeste";"RN";2409407;"Pau dos Ferros";14944;0;3497;19443;0;1;493222,703
"1845";"Nordeste";"RN";2409902;"Pendências";7698;0;1548;10240;0;1;284538,179
"1846";"Nordeste";"RN";2410009;"Pilões";2351;0;236;3461;0;1;35074,85
"1847";"Nordeste";"RN";2410207;"Portalegre";4404;0;1203;5728;0;1;59757,126
"1848";"Nordeste";"RN";2410256;"Porto do Mangue";3382;0;571;4488;0;1;117666,998
"1849";"Nordeste";"RN";2410504;"Rafael Fernandes";3379;0;506;4325;0;1;40513,805
"1850";"Nordeste";"RN";2410603;"Rafael Godeiro";2568;0;521;3699;0;1;28890,46
"1851";"Nordeste";"RN";2410702;"Riacho da Cruz";2033;0;389;2640;0;1;30481,037
"1852";"Nordeste";"RN";2410801;"Riacho de Santana";2541;0;279;3410;0;1;31379,537
"1853";"Nordeste";"RN";2411007;"Rodolfo Fernandes";2967;0;546;3777;0;1;39998,482
"1854";"Nordeste";"RN";2411056;"Tibau";3490;0;1108;4814;0;1;79955,59
"1855";"Nordeste";"RN";2411908;"São Francisco do Oeste";2967;0;732;3798;0;1;38685,039
"1856";"Nordeste";"RN";2412500;"São Miguel";11745;0;1713;16611;0;1;218348,904
"1857";"Nordeste";"RN";2412807;"São Rafael";4861;0;1182;6720;0;1;70220,873
"1858";"Nordeste";"RN";2413359;"Serra do Mel";7101;0;2433;9648;0;1;306570,729
"1859";"Nordeste";"RN";2413557;"Serrinha dos Pintos";2907;0;480;3726;0;1;37322,71
"1860";"Nordeste";"RN";2413607;"Severiano Melo";4808;0;752;6259;0;1;41442,617
"1861";"Nordeste";"RN";2413805;"Taboleiro Grande";1976;0;452;2447;0;1;25075,924
"1862";"Nordeste";"RN";2414100;"Tenente Ananias";5462;0;1051;7342;0;1;83173,321
"1863";"Nordeste";"RN";2414456;"Triunfo Potiguar";2732;0;707;3655;0;1;41114,587
"1864";"Nordeste";"RN";2414506;"Umarizal";6179;0;1201;8276;0;1;129502,139
"1865";"Nordeste";"RN";2414605;"Upanema";8251;0;3047;10538;0;1;142009,157
"1866";"Nordeste";"RN";2414753;"Venha-Ver";2398;0;181;3373;0;1;35656,808
"1867";"Nordeste";"RN";2414902;"Viçosa";1243;0;200;1697;0;1;15769,452
"1868";"Nordeste";"RN";2400109;"Acari";6282;0;2282;8874;0;1;119101,112
"1869";"Nordeste";"RN";2400307;"Afonso Bezerra";6280;0;1363;9280;0;1;95929,471
"1870";"Nordeste";"RN";2400802;"Angicos";6762;0;2328;9032;0;1;125964,434
"1871";"Nordeste";"RN";2401651;"Bodó";2207;0;365;2958;0;1;221682,397
"1872";"Nordeste";"RN";2401859;"Caiçara do Norte";3354;0;1011;4675;0;1;69413,005
"1873";"Nordeste";"RN";2401909;"Caiçara do Rio do Vento";2467;0;577;3331;0;1;33446,222
"1874";"Nordeste";"RN";2402006;"Caicó";32373;0;11374;42795;0;1;1145232,637
"1875";"Nordeste";"RN";2402402;"Carnaúba dos Dantas";4132;0;2071;5687;0;1;80776,334
"1876";"Nordeste";"RN";2402709;"Cerro Corá";6163;0;1328;8447;0;1;144438,182
"1877";"Nordeste";"RN";2403004;"Cruzeta";4748;0;1286;6608;0;1;96955,044
"1878";"Nordeste";"RN";2403103;"Currais Novos";21951;0;8524;30007;0;1;721960,749
"1879";"Nordeste";"RN";2403400;"Equador";3219;0;1030;4465;0;1;64752,85
"1880";"Nordeste";"RN";2403756;"Fernando Pedroza";2107;0;584;2807;0;1;31964,049
"1881";"Nordeste";"RN";2403806;"Florânia";5652;0;1414;7543;0;1;81113,155
"1882";"Nordeste";"RN";2404101;"Galinhos";1518;0;548;2354;0;1;68344,887
"1883";"Nordeste";"RN";2404507;"Guamaré";10078;0;3681;13726;0;1;1624964,741
"1884";"Nordeste";"RN";2404804;"Ipueira";1442;0;353;1781;0;1;25976,568
"1885";"Nordeste";"RN";2405504;"Jardim de Angicos";1888;0;356;2507;0;1;25461,394
"1886";"Nordeste";"RN";2405603;"Jardim de Piranhas";7837;0;1265;10297;0;1;128334,922
"1887";"Nordeste";"RN";2405702;"Jardim do Seridó";7201;0;2648;9711;0;1;154906,561
"1888";"Nordeste";"RN";2406502;"Lagoa Nova";8381;0;2057;11432;0;1;262201,721
"1889";"Nordeste";"RN";2406700;"Lajes";6028;0;1469;8215;0;1;120432,716
"1890";"Nordeste";"RN";2407203;"Macau";15669;0;3254;22076;0;1;593501,03
"1891";"Nordeste";"RN";2408508;"Ouro Branco";3207;0;744;3925;0;1;47201,199
"1892";"Nordeste";"RN";2408904;"Parelhas";11966;0;5904;16454;0;1;322338,021
"1893";"Nordeste";"RN";2409605;"Pedra Preta";1999;0;560;2713;0;1;24972,632
"1894";"Nordeste";"RN";2409704;"Pedro Avelino";3808;0;926;6931;0;1;54326,93
"1895";"Nordeste";"RN";2411403;"Santana do Matos";7909;0;1493;10911;0;1;124273,557
"1896";"Nordeste";"RN";2411429;"Santana do Seridó";1845;0;736;2428;0;1;38557,252
"1897";"Nordeste";"RN";2411601;"São Bento do Norte";2320;0;544;3220;0;1;196460,241
"1898";"Nordeste";"RN";2411809;"São Fernando";2535;0;646;3310;0;1;48863,058
"1899";"Nordeste";"RN";2412104;"São João do Sabugi";3875;0;1013;4774;0;1;56257,26
"1900";"Nordeste";"RN";2412401;"São José do Seridó";3026;0;830;3949;0;1;101470,861
"1901";"Nordeste";"RN";2413003;"São Vicente";3550;0;1140;4832;0;1;62950,12
"1902";"Nordeste";"RN";2413409;"Serra Negra do Norte";4500;0;1319;5989;0;1;73352,811
"1903";"Nordeste";"RN";2414159;"Tenente Laurentino Cruz";3587;0;905;4638;0;1;94070,394
"1904";"Nordeste";"RN";2414308;"Timbaúba dos Batistas";1798;0;648;2425;0;1;30008,249
"1905";"Nordeste";"RN";2401503;"Barcelona";3121;0;1093;4413;0;1;35277,548
"1906";"Nordeste";"RN";2401602;"Bento Fernandes";3493;0;553;4418;0;1;45789,721
"1907";"Nordeste";"RN";2401701;"Bom Jesus";5610;0;1755;7717;0;1;80674,101
"1908";"Nordeste";"RN";2401800;"Brejinho";7066;0;2391;9496;0;1;151332,54
"1909";"Nordeste";"RN";2402105;"Campo Redondo";5629;0;810;7452;0;1;77545,106
"1910";"Nordeste";"RN";2402808;"Coronel Ezequiel";3200;0;598;4463;0;1;42804,89
"1911";"Nordeste";"RN";2404606;"Ielmo Marinho";7585;0;1851;10202;0;1;103448,017
"1912";"Nordeste";"RN";2405009;"Jaçanã";4206;0;990;5500;0;1;60725,095
"1913";"Nordeste";"RN";2405108;"Jandaíra";3982;0;1030;5178;0;1;74771,737
"1914";"Nordeste";"RN";2405306;"Januário Cicco";5014;0;1482;6930;0;1;65985,041
"1915";"Nordeste";"RN";2405405;"Japi";3972;0;616;5097;0;1;39533,051
"1916";"Nordeste";"RN";2405801;"João Câmara";17773;0;4793;22916;0;1;1046611,116
"1917";"Nordeste";"RN";2406155;"Jundiá";2695;0;864;3737;0;0;32885,485
"1918";"Nordeste";"RN";2406205;"Lagoa d'Anta";3720;0;741;4833;0;1;50503,776
"1919";"Nordeste";"RN";2406304;"Lagoa de Pedras";4898;0;1109;6515;0;1;58249,151
"1920";"Nordeste";"RN";2406403;"Lagoa de Velhos";2277;0;658;3187;0;1;31108,235
"1921";"Nordeste";"RN";2406601;"Lagoa Salgada";6328;0;1867;8603;0;1;66344,806
"1922";"Nordeste";"RN";2406809;"Lajes Pintadas";3474;0;621;4627;0;1;41040,874
"1923";"Nordeste";"RN";2407807;"Monte Alegre";11941;0;4814;16267;0;1;208380,346
"1924";"Nordeste";"RN";2407906;"Monte das Gameleiras";1885;0;524;2410;0;1;21960,447
"1925";"Nordeste";"RN";2408300;"Nova Cruz";18519;0;6151;24218;0;1;462046,347
"1926";"Nordeste";"RN";2408805;"Parazinho";3476;0;1071;4545;0;1;423165,257
"1927";"Nordeste";"RN";2409100;"Passa e Fica";6510;0;2127;8626;0;1;107594,458
"1928";"Nordeste";"RN";2409209;"Passagem";2420;0;1107;2980;0;1;30553,785
"1929";"Nordeste";"RN";2409332;"Santa Maria";3192;0;816;4154;0;1;65389,752
"1930";"Nordeste";"RN";2410108;"Poço Branco";7882;0;1334;9942;0;1;107189,585
"1931";"Nordeste";"RN";2410306;"Serra Caiada";5581;0;1214;7211;0;1;77803,792
"1932";"Nordeste";"RN";2410900;"Riachuelo";4561;0;1263;5535;0;1;64290,612
"1933";"Nordeste";"RN";2411106;"Ruy Barbosa";2498;0;868;3743;0;1;29806,083
"1934";"Nordeste";"RN";2411205;"Santa Cruz";18389;0;5889;23724;0;1;562261,044
"1935";"Nordeste";"RN";2411502;"Santo Antônio";12918;0;3420;16293;0;1;216174,591
"1936";"Nordeste";"RN";2411700;"São Bento do Trairí";2797;0;606;3810;0;1;34817,249
"1937";"Nordeste";"RN";2412302;"São José do Campestre";6898;0;1821;9666;0;1;94086,284
"1938";"Nordeste";"RN";2412609;"São Paulo do Potengi";9504;0;4140;12456;0;1;162670,49
"1939";"Nordeste";"RN";2412708;"São Pedro";4459;0;1148;5703;0;1;58984,432
"1940";"Nordeste";"RN";2412906;"São Tomé";6289;0;2484;9279;0;1;90449,033
"1941";"Nordeste";"RN";2413102;"Senador Elói de Souza";3727;0;899;4918;0;1;43396,257
"1942";"Nordeste";"RN";2413300;"Serra de São Bento";3495;0;737;4849;0;1;45006,615
"1943";"Nordeste";"RN";2413508;"Serrinha";4622;0;1214;6170;0;1;54688,219
"1944";"Nordeste";"RN";2413706;"Sítio Novo";3152;0;550;4419;0;1;42034,423
"1945";"Nordeste";"RN";2414001;"Tangará";7856;0;2658;11313;0;1;137350,289
"1946";"Nordeste";"RN";2414704;"Várzea";3478;0;1140;4278;0;1;41813,092
"1947";"Nordeste";"RN";2414803;"Vera Cruz";7174;0;2382;9709;0;1;106736,872
"1948";"Nordeste";"PB";2500106;"Água Branca";5653;0;573;7024;0;1;77222,249
"1949";"Nordeste";"PB";2500205;"Aguiar";3300;0;473;4479;0;1;47394,371
"1950";"Nordeste";"PB";2500700;"São João do Rio do Peixe";10657;0;1618;13140;0;1;171751,631
"1951";"Nordeste";"PB";2500775;"Aparecida";5146;0;1095;6469;0;1;72218,979
"1952";"Nordeste";"PB";2501153;"Areia de Baraúnas";1444;0;182;1886;0;1;18677,629
"1953";"Nordeste";"PB";2502003;"Belém do Brejo do Cruz";3913;0;949;5484;0;1;64521,188
"1954";"Nordeste";"PB";2502052;"Bernardino Batista";2060;0;263;2518;0;1;31613,159
"1955";"Nordeste";"PB";2502102;"Boa Ventura";3532;0;596;5006;0;1;41912,257
"1956";"Nordeste";"PB";2502201;"Bom Jesus";2188;0;189;2793;0;1;26206,414
"1957";"Nordeste";"PB";2502300;"Bom Sucesso";3260;0;307;4106;0;1;41481,093
"1958";"Nordeste";"PB";2502409;"Bonito de Santa Fé";5482;0;1209;7112;0;1;95009,147
"1959";"Nordeste";"PB";2502607;"Igaracy";3747;0;780;5359;0;1;51204,68
"1960";"Nordeste";"PB";2502805;"Brejo do Cruz";6815;0;1889;9400;0;1;122278,362
"1961";"Nordeste";"PB";2502904;"Brejo dos Santos";4186;0;993;5402;0;1;51655,017
"1962";"Nordeste";"PB";2503308;"Cachoeira dos Índios";5666;0;655;7295;0;1;109478,787
"1963";"Nordeste";"PB";2503407;"Cacimba de Areia";2693;0;464;3426;0;1;33111,208
"1964";"Nordeste";"PB";2503555;"Cacimbas";4081;0;416;5516;0;1;47318,437
"1965";"Nordeste";"PB";2503704;"Cajazeiras";35062;0;6491;43650;0;1;1096132,93
"1966";"Nordeste";"PB";2503753;"Cajazeirinhas";2559;0;408;3429;0;1;30467,566
"1967";"Nordeste";"PB";2504108;"Carrapateira";1441;0;136;2017;0;1;25578,931
"1968";"Nordeste";"PB";2504207;"Catingueira";3140;0;829;4527;0;1;40217,359
"1969";"Nordeste";"PB";2504306;"Catolé do Rocha";15931;0;3914;19951;0;1;380057,587
"1970";"Nordeste";"PB";2504405;"Conceição";10331;0;1921;13180;0;1;161118,29
"1971";"Nordeste";"PB";2504504;"Condado";4027;0;710;5140;0;1;57481,101
"1972";"Nordeste";"PB";2504801;"Coremas";8495;0;1608;11342;0;1;141092,625
"1973";"Nordeste";"PB";2505303;"Curral Velho";1600;0;305;2244;0;1;19978,168
"1974";"Nordeste";"PB";2505402;"Desterro";4999;0;848;6594;0;1;59117,37
"1975";"Nordeste";"PB";2505501;"Vista Serrana";1896;0;421;2878;0;1;33191,203
"1976";"Nordeste";"PB";2505600;"Diamante";3751;0;602;5321;0;1;53269,129
"1977";"Nordeste";"PB";2505907;"Emas";2093;0;415;3035;0;1;32011,058
"1978";"Nordeste";"PB";2506608;"Ibiara";3762;0;496;5002;0;1;47406,985
"1979";"Nordeste";"PB";2506707;"Imaculada";6186;0;743;8192;0;1;75523,207
"1980";"Nordeste";"PB";2507002;"Itaporanga";12259;0;2666;16386;0;1;273903,618
"1981";"Nordeste";"PB";2507408;"Jericó";4789;0;636;6098;0;1;62622,694
"1982";"Nordeste";"PB";2508000;"Juru";5496;0;679;7039;0;1;74007,973
"1983";"Nordeste";"PB";2508109;"Lagoa";3206;0;394;4431;0;1;37793,393
"1984";"Nordeste";"PB";2508406;"Lastro";2728;0;298;3605;0;1;26081,467
"1985";"Nordeste";"PB";2508703;"Mãe d'Água";2696;0;462;3706;0;1;31494,249
"1986";"Nordeste";"PB";2508802;"Malta";3621;0;604;4592;0;1;49597,028
"1987";"Nordeste";"PB";2509008;"Manaíra";6020;0;539;7686;0;1;72420,804
"1988";"Nordeste";"PB";2509156;"Marizópolis";4294;0;917;5373;0;1;61343,867
"1989";"Nordeste";"PB";2509370;"Mato Grosso";1776;0;143;2576;0;1;25503,605
